,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,BB%,K%,AVG,OBP,SLG,OPS,ISO,BABIP,wOBA,wRC+,LD%,GB%,FB%,IFFB%,Pull%,SwStr%,PlayerId,EDB Team,TWTC Team,BL Team
1173,Jose Rodriguez,MIN,A,19,33,129,140,24,13,7,0,4,13,20,8,53,1,1,0,0.057142857,0.378571428,0.186046511,0.235714285,0.333333333,0.569047618,0.147286822,0.27027027,0.267552360466548,61.550456691989,0.148648648,0.378378378,0.472972972,0.228571428,0.42307692,0.17728055,sa3018555,,,
1174,Alfredo Velasquez,BAL,"A,AA,CPX",19,63,193,206,46,36,8,2,0,26,13,9,37,1,15,3,0.04368932,0.17961165,0.238341968,0.273170731,0.300518134,0.573688865,0.062176166,0.29113924,0.274851197731204,66.1061904854482,0.266233766,0.383116883,0.35064935,0.37037037,0.38993711,0.14781297,sa3018556,,,
1175,Jeral Perez,LAD,A,19,87,334,400,87,56,21,0,10,55,46,51,87,10,4,2,0.1275,0.2175,0.260479041,0.37,0.413173652,0.783173652,0.152694611,0.318181818,0.373732707053422,115.00697752541,0.201612903,0.350806451,0.447580645,0.288288288,0.50396825,0.08333333,sa3018557,,,
1176,Marvin Alcantara,BOS,A,19,92,354,383,85,72,8,3,2,48,38,26,87,2,11,3,0.067885117,0.227154046,0.240112994,0.295039164,0.296610169,0.591649333,0.056497175,0.312030075,0.288911589754468,78.0560873473152,0.268199233,0.463601532,0.268199233,0.242857142,0.42537313,0.12182362,sa3018558,,,
1177,Oswaldo Osorio,LAD,"A,CPX",19,61,214,256,46,30,13,1,2,28,27,34,70,8,2,3,0.1328125,0.2734375,0.214953271,0.34375,0.313084112,0.656834112,0.098130841,0.309859154,0.329678205773234,86.2387908213169,0.237762237,0.461538461,0.3006993,0.186046511,0.50694444,0.14023211,sa3018560,,,
1178,Raylin Ramos,BAL,CPX,19,17,55,59,12,9,3,0,0,7,4,4,11,0,0,1,0.06779661,0.186440677,0.218181818,0.27118644,0.272727272,0.543913712,0.054545454,0.272727272,0.271629497156304,52.4702254012319,0.071428571,0.571428571,0.357142857,0.133333333,0.43181818,0.08602151,sa3018561,,,
1179,Jose Alpuria,ARI,CPX,19,42,129,165,37,32,2,2,1,21,17,19,42,15,16,2,0.115151515,0.254545454,0.286821705,0.43030303,0.356589147,0.786892177,0.069767442,0.409090909,0.402612489642518,118.623217792364,0.172413793,0.517241379,0.310344827,0.333333333,0.31460674,0.15953307,sa3018562,,,
1180,Andres Nolaya,BAL,CPX,19,39,91,114,20,16,2,2,0,19,16,17,24,2,9,3,0.149122807,0.210526315,0.219780219,0.342105263,0.285714285,0.627819548,0.065934066,0.28169014,0.322646017137326,81.9040090699194,0.241935483,0.43548387,0.322580645,0.2,0.51470588,0.12919897,sa3018563,,,
1181,Narciso Polanco,TBR,A,19,78,288,336,66,45,14,2,5,39,23,38,79,2,23,6,0.113095238,0.235119047,0.229166666,0.320241691,0.34375,0.663991691,0.114583334,0.29468599,0.322964434717357,99.0825570260928,0.217391304,0.410628019,0.371980676,0.207792207,0.37089202,0.11191336,sa3018564,,,
1182,Echedry Vargas,TEX,A,19,77,312,339,86,52,20,2,12,55,41,20,69,5,20,7,0.05899705,0.203539823,0.275641025,0.327433628,0.467948717,0.795382345,0.192307692,0.317596566,0.3726462512593,129.759383301378,0.256302521,0.382352941,0.361344537,0.220930232,0.5755102,0.16315789,sa3018565,,,
1183,Thomas Sosa,BAL,"A,A+",19,77,284,321,67,43,18,2,4,45,17,33,92,2,22,9,0.102803738,0.286604361,0.235915492,0.317757009,0.355633802,0.673390811,0.11971831,0.331578947,0.325402714196023,100.535445363325,0.212765957,0.430851063,0.356382978,0.283582089,0.46666667,0.12678288,sa3018566,,,
1184,Jose Contreras,TBR,CPX,19,50,160,187,40,25,10,3,2,29,33,18,40,7,6,4,0.096256684,0.213903743,0.25,0.349462365,0.3875,0.736962365,0.1375,0.319327731,0.361147915163347,104.117530057892,0.178571428,0.410714285,0.410714285,0.260869565,0.5,0.16779661,sa3018567,,,
1185,Jean Joseph,TOR,A,19,68,239,273,53,32,15,1,5,34,32,20,67,10,3,3,0.073260073,0.245421245,0.221757322,0.304029304,0.355648535,0.659677839,0.133891213,0.280701754,0.316524931362697,91.7949626442519,0.189655172,0.413793103,0.396551724,0.246376811,0.53977273,0.12209302,sa3018568,,,
1186,Jefferson Rojas,CHC,A+,19,93,362,406,91,72,10,3,6,46,46,33,62,4,21,8,0.081280788,0.152709359,0.251381215,0.315270935,0.345303867,0.660574802,0.093922652,0.282392026,0.311304703721859,91.4115279202543,0.240924092,0.363036303,0.396039603,0.241666666,0.41368078,0.08821549,sa3018571,,Tokyo Airport Sushi,
1187,John Cruz,MIA,A,18,81,273,314,46,36,9,0,1,32,30,31,88,4,8,4,0.098726114,0.280254777,0.168498168,0.258785942,0.212454212,0.471240154,0.043956044,0.238095238,0.240189975442977,44.6519806354957,0.197860962,0.481283422,0.320855614,0.383333333,0.43684211,0.13945278,sa3018573,Aidand4,,
1188,Harold Grant,MIN,CPX,19,25,67,78,10,8,2,0,0,9,8,11,23,0,2,1,0.141025641,0.294871794,0.149253731,0.269230769,0.179104477,0.448335246,0.029850746,0.227272727,0.246224966568824,37.8131798443297,0.227272727,0.568181818,0.204545454,0.444444444,0.5,0.215311,sa3018574,,,
1189,Roni Cabrera,KCR,CPX,18,28,95,111,22,12,6,0,4,22,22,12,31,2,5,2,0.108108108,0.279279279,0.231578947,0.327272727,0.421052631,0.748325358,0.189473684,0.295081967,0.350278068672527,88.7527507164008,0.174603174,0.349206349,0.476190476,0.2,0.5,0.19607843,sa3018575,,,
1190,Enderson Delgado,TBR,"A,CPX",19,50,167,209,44,23,16,1,4,23,27,29,46,9,0,1,0.13875598,0.220095693,0.263473053,0.396135265,0.443113772,0.839249037,0.179640719,0.336134453,0.403399542909889,145.472429790364,0.19327731,0.411764705,0.394957983,0.14893617,0.552,0.12353706,sa3018576,,,
1191,Carlos Tirado,PIT,CPX,19,29,75,87,14,5,9,0,0,9,10,10,18,2,1,0,0.114942528,0.206896551,0.186666666,0.298850574,0.306666666,0.60551724,0.12,0.245614035,0.30554854458776,72.0396884833237,0.156862745,0.333333333,0.509803921,0.269230769,0.52830189,0.15185185,sa3018577,,,
1192,Luis Sanchez,ATL,A,20,84,307,341,70,59,8,2,1,32,27,26,60,6,14,6,0.076246334,0.175953079,0.228013029,0.299120234,0.276872964,0.575993198,0.048859935,0.278225806,0.285477366440456,75.9355716470586,0.225806451,0.536290322,0.237903225,0.33898305,0.39759036,0.11194653,sa3018578,,,
1193,Franyerber Montilla,DET,"A,CPX",19,54,193,241,50,32,12,0,6,40,29,41,48,4,25,8,0.170124481,0.199170124,0.259067357,0.395833333,0.414507772,0.810341105,0.155440415,0.312056737,0.397835985819498,126.382704585987,0.206896551,0.351724137,0.44137931,0.15625,0.48993289,0.13654618,sa3018580,,,
1194,Alberto Hernandez,HOU,A,20,74,239,271,47,38,7,0,2,35,23,29,61,2,4,2,0.10701107,0.22509225,0.196652719,0.287822878,0.251046025,0.538868903,0.054393306,0.254237288,0.270270790877165,66.5460301756179,0.222222222,0.450292397,0.32748538,0.232142857,0.47486034,0.10422812,sa3018582,,,
1195,Lisandro Bonifacio,MIA,DSL,18,45,156,180,39,29,9,1,0,22,14,22,36,1,11,7,0.122222222,0.2,0.25,0.346368715,0.32051282,0.666881535,0.07051282,0.325,0.346796180282891,90.0859484847,0.185185185,0.379629629,0.435185185,0.255319148,0.37168142,0.25925926,sa3018583,,,
1196,Josue Briceno,DET,A,19,28,108,126,33,26,3,2,2,18,15,15,17,3,1,1,0.119047619,0.134920634,0.305555555,0.404761904,0.425925925,0.830687829,0.12037037,0.348314606,0.396619184017181,141.259613097003,0.159090909,0.5,0.34090909,0.333333333,0.40659341,0.07805907,sa3018584,,,
1197,Abel De Leon,CHC,DSL,19,18,52,60,9,9,0,0,0,8,2,7,25,1,5,0,0.116666666,0.416666666,0.173076923,0.283333333,0.173076923,0.456410256,0.0,0.333333333,0.260059309005737,42.3217668253139,0.185185185,0.333333333,0.481481481,0.384615384,0.55555556,0.45652174,sa3018585,,,
1198,Toby Simmons,MIA,CPX,19,19,43,53,10,7,2,1,0,9,6,10,19,0,14,2,0.188679245,0.358490566,0.232558139,0.37735849,0.325581395,0.702939885,0.093023256,0.416666666,0.360868993795143,103.956607454481,0.130434782,0.565217391,0.304347826,0.285714285,0.33333333,0.13541667,sa3018586,,,
1199,Ivan Sosa,KCR,CPX,19,25,74,81,18,13,3,0,2,15,10,6,28,1,2,3,0.074074074,0.345679012,0.243243243,0.308641975,0.364864864,0.673506839,0.121621621,0.363636363,0.321840629901415,72.5217585167488,0.195121951,0.463414634,0.341463414,0.285714285,0.59090909,0.23529412,sa3018588,,,
1200,Brayan Sanchez,HOU,DSL,19,25,53,68,12,10,1,0,1,12,6,14,12,0,2,1,0.205882352,0.176470588,0.226415094,0.382352941,0.301886792,0.684239733,0.075471698,0.268292682,0.366867984042448,101.139071186574,0.125,0.375,0.5,0.25,0.5,0.22535211,sa3018589,,,
1201,Josue De Paula,LAD,"A,A+",19,88,320,391,81,56,14,3,8,57,53,60,82,6,18,2,0.153452685,0.20971867,0.253125,0.376923076,0.390625,0.767548076,0.1375,0.311965811,0.368178281570092,115.497381017859,0.179916317,0.435146443,0.384937238,0.04347826,0.43032787,0.08789809,sa3018591,Rantiago,Tokyo Airport Sushi,Satchel’s Pages
1202,Miguel Tamares,TBR,CPX,19,41,124,157,25,21,2,2,0,21,16,28,42,5,14,3,0.178343949,0.267515923,0.201612903,0.369426751,0.25,0.619426751,0.048387097,0.304878048,0.3362921643409,89.7771008615677,0.179487179,0.474358974,0.346153846,0.259259259,0.45679012,0.17193676,sa3018592,,,
1203,Ricardo Pena,MIN,CPX,19,33,86,106,31,22,8,0,1,10,12,18,21,2,1,0,0.16981132,0.198113207,0.360465116,0.481132075,0.488372093,0.969504168,0.127906977,0.46875,0.474343933024496,169.425534271456,0.129032258,0.532258064,0.338709677,0.19047619,0.53846154,0.09117647,sa3018593,,,
1204,Josi Novas,KCR,CPX,19,42,158,173,30,16,8,1,5,20,16,9,80,5,4,1,0.052023121,0.462427745,0.189873417,0.25433526,0.348101265,0.602436525,0.158227848,0.337837837,0.281409195392807,49.4450565882829,0.205128205,0.384615384,0.41025641,0.03125,0.40506329,0.28321678,sa3018594,,,
1205,Alberto Barriga,ARI,CPX,19,46,185,213,51,32,13,2,4,40,26,23,42,3,12,5,0.10798122,0.197183098,0.275675675,0.361502347,0.432432432,0.793934779,0.156756757,0.333333333,0.37342767923508,101.965654715599,0.179856115,0.381294964,0.43884892,0.180327868,0.52413793,0.12803235,sa3018595,,,
1206,Cherif Neymour,MIA,CPX,19,32,102,113,29,22,4,3,0,24,12,8,29,1,20,5,0.07079646,0.256637168,0.284313725,0.339285714,0.382352941,0.721638655,0.098039216,0.391891891,0.34954271359103,97.42195394572,0.228571428,0.442857142,0.328571428,0.434782608,0.4109589,0.1969697,sa3018596,,,
1207,Luis Torres,LAA,"A,CPX",20,36,83,101,17,13,3,1,0,6,12,12,31,5,0,0,0.118811881,0.306930693,0.204819277,0.336633663,0.26506024,0.601693903,0.060240963,0.320754716,0.315093509631581,69.3549626717822,0.173076923,0.576923076,0.25,0.153846153,0.49056604,0.17008798,sa3018600,,,
1208,Erick Alvarez,TEX,A,19,62,235,250,56,40,12,3,1,20,25,10,61,2,4,0,0.04,0.244,0.238297872,0.272,0.327659574,0.599659574,0.089361702,0.3125,0.28497734260559,75.6268239928189,0.215116279,0.488372093,0.296511627,0.372549019,0.46327684,0.12917115,sa3018601,,,
1209,Guillermo Rodriguez,CHW,CPX,19,25,65,74,17,11,6,0,0,9,6,9,19,0,1,4,0.121621621,0.256756756,0.261538461,0.351351351,0.353846153,0.705197504,0.092307692,0.369565217,0.347668282889031,87.263185744125,0.173913043,0.347826086,0.478260869,0.181818181,0.43478261,0.1380597,sa3018602,,,
1210,Danny Gonzalez,MIA,CPX,19,35,112,131,25,15,6,0,4,23,19,14,41,5,11,3,0.106870229,0.312977099,0.223214285,0.335877862,0.383928571,0.719806433,0.160714286,0.313432835,0.353436158813593,99.6682620915798,0.223880597,0.283582089,0.492537313,0.242424242,0.5915493,0.16055046,sa3018603,,,
1211,Wilton Lara,HOU,DSL,20,37,112,136,30,22,5,1,2,20,24,14,17,7,14,3,0.102941176,0.125,0.267857142,0.375,0.383928571,0.758928571,0.116071429,0.291666666,0.384403491721433,110.795508661616,0.161290322,0.365591397,0.473118279,0.181818181,0.5212766,0.22580645,sa3018604,,,
1212,Jose Rivera,MIA,DSL,19,42,123,147,36,30,5,1,0,27,12,22,39,1,27,5,0.149659863,0.265306122,0.292682926,0.401360544,0.349593495,0.750954039,0.056910569,0.423529411,0.391604261333439,114.760821945009,0.215189873,0.544303797,0.240506329,0.157894736,0.45783133,0.36177474,sa3018605,,,
1213,Jairo Diaz,CHC,CPX,19,23,62,72,22,17,5,0,0,6,13,7,15,1,1,1,0.097222222,0.208333333,0.354838709,0.416666666,0.43548387,0.852150536,0.080645161,0.448979591,0.409446734521124,122.523940927383,0.224489795,0.367346938,0.408163265,0.2,0.40816327,0.1125,sa3018606,,,
1214,Carlos Gonzalez,SEA,CPX,20,25,67,83,14,11,1,2,0,14,4,15,16,0,0,1,0.180722891,0.192771084,0.208955223,0.34939759,0.283582089,0.632979679,0.074626866,0.269230769,0.327593539852693,75.8052974210809,0.234042553,0.361702127,0.404255319,0.157894736,0.34693878,0.15139442,sa3018607,,,
1215,Luis Frias,SFG,DSL,19,36,136,158,30,20,6,3,1,25,11,18,47,3,13,5,0.11392405,0.297468354,0.220588235,0.324840764,0.330882352,0.655723116,0.110294117,0.329545454,0.336599883000562,84.4710607388638,0.119047619,0.571428571,0.309523809,0.307692307,0.50574713,0.374613,sa3018608,,,
1216,Robert Perez,MIA,DSL,20,38,125,153,32,21,8,1,2,23,18,20,38,7,15,7,0.130718954,0.248366013,0.256,0.385620915,0.384,0.769620915,0.128,0.348837209,0.394083393165488,116.126028015276,0.166666666,0.512820512,0.32051282,0.32,0.58536585,0.35785953,sa3018609,,,
1217,Juan Matheus,NYY,CPX,20,49,162,196,52,36,10,1,5,30,40,29,28,3,10,7,0.147959183,0.142857142,0.320987654,0.428571428,0.48765432,0.916225748,0.166666666,0.358778625,0.440013195483052,149.618548174457,0.136,0.44,0.424,0.207547169,0.42748092,0.08319185,sa3018611,,,
1218,Maykel Minoso,TOR,"A,CPX",18,42,134,152,24,18,4,1,1,17,13,15,23,1,6,1,0.09868421,0.151315789,0.179104477,0.263157894,0.246268656,0.50942655,0.067164179,0.205357142,0.258642609966428,46.6364196069367,0.183486238,0.422018348,0.394495412,0.279069767,0.40707965,0.12183908,sa3018612,,,
1219,Carlos Sanchez,MIA,CPX,19,35,109,130,21,13,7,0,1,16,16,15,30,5,1,0,0.115384615,0.23076923,0.19266055,0.315384615,0.284403669,0.599788284,0.091743119,0.253164556,0.309246323200372,74.1731075361878,0.168831168,0.441558441,0.389610389,0.133333333,0.48101266,0.16497462,sa3018613,,,
1220,Christopher Suero,NYM,"A,A+",20,94,315,380,72,49,13,3,7,51,52,51,90,10,17,10,0.134210526,0.236842105,0.228571428,0.35,0.355555555,0.705555555,0.126984127,0.292792792,0.33800212050739,108.004072642114,0.210762331,0.385650224,0.403587443,0.244444444,0.5720524,0.13092105,sa3018614,,,
1221,Wady Mendez,TEX,A,19,64,196,227,49,39,8,1,1,27,13,30,79,1,21,2,0.13215859,0.348017621,0.25,0.352422907,0.31632653,0.668749437,0.06632653,0.413793103,0.332673621335218,105.07764842737,0.185840707,0.539823008,0.274336283,0.193548387,0.45762712,0.14909478,sa3018615,,,
1222,Santiago Gomez,NYY,CPX,20,36,81,95,26,22,2,0,2,16,16,7,22,7,9,7,0.07368421,0.231578947,0.320987654,0.421052631,0.419753086,0.840805717,0.098765432,0.421052631,0.417780465201327,136.791460522849,0.264150943,0.396226415,0.339622641,0.277777777,0.63636364,0.13114754,sa3018616,,,
1223,Raimel Medina,KCR,DSL,19,42,128,160,36,20,7,5,4,30,26,23,24,7,11,3,0.14375,0.15,0.28125,0.4125,0.5078125,0.9203125,0.2265625,0.31372549,0.446363084763288,144.915361199717,0.17,0.34,0.49,0.183673469,0.57281553,0.21843003,sa3018617,,,
1224,Ryan Burrowes,CHW,"A,CPX",19,65,242,276,58,50,6,1,1,33,28,26,91,4,14,4,0.094202898,0.329710144,0.239669421,0.318840579,0.285123966,0.603964545,0.045454545,0.37012987,0.300752018888791,82.039387155222,0.215686274,0.444444444,0.339869281,0.153846153,0.42857143,0.13679245,sa3018619,,,
1225,Yaisel Ramos,STL,CPX,21,36,100,123,14,13,1,0,0,12,7,17,47,4,7,1,0.138211382,0.382113821,0.14,0.286885245,0.15,0.436885245,0.01,0.259259259,0.252055270261451,41.1769509850382,0.130434782,0.608695652,0.260869565,0.25,0.56862745,0.21052632,sa3018620,,,
1226,Jose Medina,KCR,DSL,19,27,65,88,9,8,1,0,0,10,4,21,14,1,0,0,0.238636363,0.159090909,0.138461538,0.356321839,0.153846153,0.510167992,0.015384615,0.176470588,0.314637697976211,72.3769445954739,0.104166666,0.458333333,0.4375,0.047619047,0.39583333,0.18888889,sa3018621,,,
1227,Julio Henriquez,MIA,CPX,19,48,153,190,46,33,9,1,3,33,32,28,29,9,28,8,0.147368421,0.152631578,0.300653594,0.436842105,0.431372549,0.868214654,0.130718955,0.3553719,0.427199079635295,142.225493651948,0.166666666,0.558333333,0.275,0.06060606,0.46774194,0.11131387,sa3018622,,,
1228,Manuel German,KCR,DSL,19,28,81,95,25,15,8,0,2,16,14,9,21,5,3,0,0.094736842,0.221052631,0.308641975,0.410526315,0.481481481,0.892007796,0.172839506,0.396551724,0.440998755003276,141.96133694953,0.183333333,0.45,0.366666666,0.227272727,0.48333333,0.30588235,sa3018623,,,
1229,Leandro Alsinois,CHW,CPX,19,50,163,176,40,27,7,2,4,23,21,10,45,2,6,2,0.056818181,0.255681818,0.245398773,0.295454545,0.386503067,0.681957612,0.141104294,0.313043478,0.318485150283033,70.6065802916489,0.053571428,0.508928571,0.4375,0.163265306,0.58333333,0.19168174,sa3018624,,,
1230,Agustin Acosta,LAD,DSL,19,39,115,146,27,18,3,3,3,21,21,25,45,4,12,1,0.171232876,0.308219178,0.234782608,0.388888888,0.391304347,0.780193235,0.156521739,0.358208955,0.396032159978693,117.199173157672,0.21875,0.390625,0.390625,0.2,0.40909091,0.35986159,sa3018627,,,
1231,Jose Escobar,CHC,"A,CPX",19,50,151,187,45,32,5,5,3,35,19,30,25,4,10,6,0.160427807,0.133689839,0.298013245,0.424731182,0.456953642,0.881684824,0.158940397,0.338709677,0.423826185285404,131.859373727185,0.2,0.44,0.36,0.133333333,0.515625,0.11145997,sa3018629,,,
1232,Rabel Colon,HOU,"A,CPX",20,35,87,112,21,14,3,1,3,24,8,23,37,2,11,3,0.205357142,0.330357142,0.24137931,0.410714285,0.40229885,0.813013135,0.16091954,0.382978723,0.406152761940445,130.23452219295,0.152173913,0.52173913,0.326086956,0.133333333,0.55319149,0.20053476,sa3018631,,,
1233,Marco Vargas,NYM,A,19,24,88,109,20,17,3,0,0,20,6,18,21,1,7,2,0.165137614,0.19266055,0.227272727,0.357798165,0.261363636,0.619161801,0.034090909,0.289855072,0.317410932768375,92.3421398558502,0.253731343,0.462686567,0.283582089,0.368421052,0.4,0.05816555,sa3018632,,,
1234,Daniel Pena,MIN,"A,CPX",19,33,110,130,26,18,5,0,3,16,14,19,27,1,0,0,0.146153846,0.207692307,0.236363636,0.353846153,0.363636363,0.717482516,0.127272727,0.2875,0.352520265946021,109.379175507053,0.172839506,0.419753086,0.407407407,0.242424242,0.37349398,0.07272727,sa3018634,,,
1235,Karniel Pratt,HOU,CPX,19,24,48,61,13,9,2,1,1,10,5,11,22,1,10,3,0.180327868,0.360655737,0.270833333,0.416666666,0.416666666,0.833333332,0.145833333,0.48,0.413073900341987,134.076026150924,0.28,0.4,0.32,0.125,0.40740741,0.13679245,sa3018636,,,
1236,Jesus Lopez,TEX,A,19,48,188,205,47,32,11,1,3,19,20,15,56,1,0,2,0.073170731,0.273170731,0.25,0.307317073,0.367021276,0.674338349,0.117021276,0.338461538,0.322708187161422,98.9243329049954,0.303030303,0.409090909,0.287878787,0.105263157,0.48120301,0.1474359,sa3018638,,,
1237,Erick Torres,KCR,A,19,96,365,432,90,75,10,1,4,64,28,51,58,9,20,10,0.118055555,0.134259259,0.246575342,0.350467289,0.312328767,0.662796056,0.065753425,0.281045751,0.330427014660612,103.690445473396,0.236666666,0.45,0.313333333,0.287234042,0.42492013,0.07687296,sa3018641,,,
1238,Ronny Hernandez,CHW,A,19,81,290,347,79,62,16,0,1,41,40,51,46,3,0,0,0.146974063,0.132564841,0.272413793,0.385507246,0.337931034,0.72343828,0.065517241,0.319672131,0.359541176885798,121.6674470989,0.255230125,0.426778242,0.317991631,0.144736842,0.34693878,0.09431021,sa3018643,,,
1239,Byron Chourio,MIN,A,19,75,298,333,61,47,7,5,2,36,29,26,94,2,19,5,0.078078078,0.282282282,0.204697986,0.268072289,0.281879194,0.549951483,0.077181208,0.283653846,0.266352725495775,60.8095854991934,0.217391304,0.45410628,0.328502415,0.294117647,0.34597156,0.13804437,sa3018644,,,
1240,Jose Gerardo,MIA,CPX,19,34,109,126,18,7,10,0,1,19,12,13,60,4,21,3,0.103174603,0.476190476,0.165137614,0.277777777,0.284403669,0.562181446,0.119266055,0.354166666,0.285609743424824,60.5360743547798,0.244444444,0.266666666,0.488888888,0.227272727,0.63829787,0.26888889,sa3018645,,,
1241,Jose Monserrate,MIA,CPX,19,38,87,106,32,27,4,1,0,16,8,17,20,2,18,5,0.160377358,0.188679245,0.367816091,0.481132075,0.436781609,0.917913684,0.068965518,0.47761194,0.458280201790467,160.157626734246,0.169230769,0.476923076,0.353846153,0.260869565,0.43283582,0.08174387,sa3018646,,,
1242,Jean Carlos Sio,SFG,A,20,66,224,279,53,36,12,1,4,38,33,40,53,13,11,3,0.143369175,0.189964157,0.236607142,0.381294964,0.352678571,0.733973535,0.116071429,0.291666666,0.365194470119133,107.792876221111,0.245614035,0.461988304,0.29239766,0.28,0.4127907,0.08989805,sa3018648,,,
1243,Andrew Miller,SEA,"A+,AA",26,40,136,150,36,23,7,0,6,19,29,9,43,0,1,0,0.06,0.286666666,0.264705882,0.3,0.448529411,0.748529411,0.183823529,0.326086956,0.334581456184387,103.54921731457,0.216494845,0.443298969,0.340206185,0.242424242,0.43877551,0.19047619,sa3018912,,,
1244,Jesus Machado,DET,CPX,21,44,114,148,20,15,2,0,3,25,18,29,50,4,9,3,0.195945945,0.337837837,0.175438596,0.358108108,0.271929824,0.630037932,0.096491228,0.274193548,0.336418946449821,89.8502473084133,0.206349206,0.444444444,0.349206349,0.227272727,0.43076923,0.22709924,sa3018915,,,
1245,Luis Ogando,NYY,CPX,20,31,80,97,20,15,1,1,3,16,18,9,17,6,10,1,0.092783505,0.175257731,0.25,0.360824742,0.4,0.760824742,0.15,0.274193548,0.371280955899622,109.96374867587,0.147540983,0.475409836,0.37704918,0.260869565,0.515625,0.1954023,sa3018924,,,
1246,Isaac Pena,MIN,A,20,64,189,233,35,27,6,1,1,26,18,38,55,4,8,2,0.163090128,0.236051502,0.185185185,0.330472103,0.243386243,0.573858346,0.058201058,0.251851851,0.298173944581731,80.4617506284119,0.233082706,0.541353383,0.225563909,0.166666666,0.39416058,0.06903766,sa3018926,,,
1247,Heison Sanchez,DET,DSL,19,28,71,86,17,14,1,1,1,15,6,11,23,2,3,0,0.127906976,0.26744186,0.239436619,0.357142857,0.323943661,0.681086518,0.084507042,0.340425531,0.356385479370753,95.3665750149708,0.212765957,0.340425531,0.44680851,0.333333333,0.36734694,0.34117647,sa3018930,,,
1248,Jesus Correa,CIN,DSL,19,28,69,88,16,14,2,0,0,12,7,17,18,1,10,2,0.193181818,0.204545454,0.231884057,0.390804597,0.260869565,0.651674162,0.028985508,0.31372549,0.362486506330555,98.72628301142,0.2,0.44,0.36,0.333333333,0.43396226,0.25966851,sa3018931,,,
